epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4430.85,0.75906,0.5464,1.04065,0.90923,0.73142,0.83596,0.55448,1.28881,0.95806,1.61586,0.00644219,0.00644219,0.00644219
186,4455.05,0.73446,0.52508,1.03262,0.90839,0.71944,0.80743,0.53097,1.30925,0.9886,1.65579,0.00642285,0.00642285,0.00642285
187,4478.71,0.73866,0.51657,1.02171,0.90522,0.75031,0.81543,0.52688,1.29905,0.93003,1.6327,0.00640352,0.00640352,0.00640352
188,4502.84,0.72409,0.52339,1.02031,0.90031,0.76379,0.81635,0.5308,1.31725,0.98576,1.64167,0.00638418,0.00638418,0.00638418
189,4526.85,0.73764,0.53534,1.0243,0.91542,0.78113,0.83395,0.5385,1.31107,0.98114,1.65407,0.00636484,0.00636484,0.00636484
190,4550.48,0.74427,0.51682,1.03365,0.89813,0.74636,0.82123,0.53871,1.35087,0.93872,1.69229,0.00634551,0.00634551,0.00634551
191,4574.64,0.73648,0.52044,1.02245,0.90577,0.72175,0.79148,0.51904,1.34573,1.02289,1.66856,0.00632617,0.00632617,0.00632617
192,4598.72,0.73627,0.51233,1.0231,0.90433,0.74321,0.79671,0.51555,1.35469,0.99382,1.69336,0.00630684,0.00630684,0.00630684
193,4622.57,0.7389,0.51947,1.03017,0.91072,0.7416,0.80248,0.5179,1.3402,0.95291,1.66554,0.0062875,0.0062875,0.0062875
194,4646.6,0.73164,0.51877,1.02512,0.88518,0.73771,0.79632,0.51281,1.31336,0.93412,1.67255,0.00626816,0.00626816,0.00626816
195,4670.5,0.72563,0.51136,1.02104,0.92635,0.74365,0.80716,0.53015,1.30046,0.90111,1.64935,0.00624883,0.00624883,0.00624883
196,4694.86,0.74194,0.51514,1.0318,0.88994,0.73966,0.78642,0.51405,1.32249,0.9636,1.64512,0.00622949,0.00622949,0.00622949
197,4718.3,0.70622,0.50108,1.01091,0.89751,0.72317,0.79449,0.52061,1.30034,0.99883,1.63935,0.00621016,0.00621016,0.00621016
198,4742.32,0.72887,0.50798,1.01911,0.91188,0.75275,0.81809,0.53411,1.30835,0.93398,1.64548,0.00619082,0.00619082,0.00619082
199,4766.23,0.73794,0.52384,1.03468,0.89716,0.73175,0.82026,0.53882,1.32596,0.95718,1.65786,0.00617148,0.00617148,0.00617148
200,4789.83,0.74276,0.52416,1.03162,0.8829,0.73912,0.81585,0.52821,1.30037,0.94187,1.64273,0.00615215,0.00615215,0.00615215
201,4814,0.74008,0.51654,1.03279,0.88681,0.751,0.8254,0.53552,1.30681,0.95182,1.6386,0.00613281,0.00613281,0.00613281
202,4838.01,0.7142,0.49609,1.02003,0.90811,0.73165,0.83339,0.54122,1.33548,0.95,1.67619,0.00611348,0.00611348,0.00611348
203,4861.68,0.71991,0.50004,1.01684,0.89167,0.7733,0.82675,0.54049,1.2927,0.95063,1.6395,0.00609414,0.00609414,0.00609414
204,4885.82,0.73625,0.50328,1.02736,0.88003,0.76199,0.84782,0.55529,1.31452,0.99796,1.68882,0.0060748,0.0060748,0.0060748
205,4909.92,0.71188,0.50091,1.0123,0.91086,0.75303,0.83077,0.54852,1.30385,0.96683,1.67385,0.00605547,0.00605547,0.00605547
206,4933.47,0.7258,0.50848,1.02572,0.91504,0.7406,0.81713,0.52928,1.28882,0.9847,1.64233,0.00603613,0.00603613,0.00603613
207,4957.59,0.72093,0.50982,1.02238,0.91901,0.72607,0.80649,0.52669,1.33336,0.94152,1.69255,0.0060168,0.0060168,0.0060168
208,4981.66,0.72928,0.51037,1.02624,0.90492,0.73584,0.81796,0.54159,1.33152,0.92092,1.70289,0.00599746,0.00599746,0.00599746
209,5005.31,0.70453,0.50154,1.01153,0.90408,0.75897,0.81247,0.53063,1.31899,0.97614,1.6551,0.00597812,0.00597812,0.00597812
210,5029.34,0.70598,0.49188,1.01022,0.89467,0.76102,0.82808,0.55196,1.28821,0.98294,1.63788,0.00595879,0.00595879,0.00595879
211,5053.46,0.7081,0.49874,1.01711,0.9307,0.73693,0.82971,0.5406,1.30798,0.97664,1.65124,0.00593945,0.00593945,0.00593945
212,5077.77,0.71119,0.50204,1.01394,0.92767,0.74573,0.81332,0.52877,1.32486,0.96916,1.66097,0.00592012,0.00592012,0.00592012
213,5101.24,0.7102,0.48921,1.01736,0.93466,0.74073,0.80963,0.53122,1.29775,0.99147,1.6149,0.00590078,0.00590078,0.00590078
214,5125.27,0.69971,0.4889,1.00778,0.90128,0.74615,0.81213,0.53322,1.30503,0.99265,1.62003,0.00588145,0.00588145,0.00588145
215,5149.28,0.68874,0.49176,1.00967,0.91721,0.72135,0.81176,0.54555,1.30815,1.01865,1.65822,0.00586211,0.00586211,0.00586211
216,5172.82,0.70682,0.49623,1.01565,0.90757,0.74513,0.81866,0.5483,1.28256,0.96737,1.63471,0.00584277,0.00584277,0.00584277
217,5197.02,0.71595,0.50834,1.02221,0.89125,0.7434,0.80592,0.54461,1.33714,0.97778,1.67672,0.00582344,0.00582344,0.00582344
218,5221.04,0.7053,0.49547,1.01186,0.92156,0.7413,0.80713,0.53771,1.34409,0.98677,1.68063,0.0058041,0.0058041,0.0058041
219,5244.58,0.70006,0.49438,1.00906,0.89879,0.74696,0.81627,0.54171,1.315,0.95335,1.67089,0.00578477,0.00578477,0.00578477
220,5268.73,0.71689,0.5024,1.01731,0.90793,0.76778,0.82565,0.54429,1.30732,0.91178,1.66544,0.00576543,0.00576543,0.00576543
221,5292.8,0.6986,0.48503,1.01339,0.93161,0.75525,0.84452,0.56329,1.30307,0.97015,1.64469,0.00574609,0.00574609,0.00574609
222,5316.36,0.68451,0.47331,0.99394,0.92432,0.75931,0.83685,0.54994,1.34856,0.96776,1.69897,0.00572676,0.00572676,0.00572676
223,5340.55,0.68841,0.48987,1.00765,0.90563,0.75106,0.8156,0.54006,1.33719,0.9198,1.69189,0.00570742,0.00570742,0.00570742
224,5364.67,0.6848,0.47392,1.0027,0.92376,0.75177,0.8269,0.55488,1.30901,0.90197,1.66076,0.00568809,0.00568809,0.00568809
225,5388.16,0.70135,0.50308,1.00971,0.92272,0.75068,0.81714,0.54482,1.30172,0.9492,1.6463,0.00566875,0.00566875,0.00566875
226,5412.5,0.69566,0.48626,1.00228,0.90033,0.74328,0.81592,0.54277,1.29883,0.95864,1.66238,0.00564941,0.00564941,0.00564941
227,5436.35,0.69692,0.48416,1.00518,0.92615,0.75453,0.81869,0.55182,1.31059,0.96423,1.67674,0.00563008,0.00563008,0.00563008
228,5459.91,0.68319,0.48004,0.99279,0.91583,0.74717,0.81616,0.55524,1.28614,0.94254,1.62369,0.00561074,0.00561074,0.00561074
229,5484.04,0.68526,0.47609,1.00254,0.91795,0.76247,0.81791,0.54929,1.30855,0.97456,1.62307,0.00559141,0.00559141,0.00559141
230,5508.09,0.7007,0.48982,1.01168,0.89462,0.77029,0.82581,0.54749,1.305,0.91638,1.64887,0.00557207,0.00557207,0.00557207
231,5531.66,0.68903,0.49022,1.00907,0.93079,0.74835,0.82358,0.55208,1.27674,0.91759,1.61977,0.00555273,0.00555273,0.00555273
232,5555.68,0.68386,0.48153,1.00714,0.94223,0.73863,0.83244,0.56776,1.25118,0.87674,1.60067,0.0055334,0.0055334,0.0055334
233,5579.79,0.68513,0.48339,1.00736,0.91555,0.76378,0.82444,0.55571,1.29494,0.88684,1.64541,0.00551406,0.00551406,0.00551406
234,5603.52,0.67976,0.48316,1.00015,0.90923,0.76959,0.82377,0.55051,1.3042,0.86883,1.65505,0.00549473,0.00549473,0.00549473
235,5627.54,0.69041,0.4746,1.00334,0.92984,0.75184,0.82724,0.5562,1.27944,0.89116,1.62358,0.00547539,0.00547539,0.00547539
236,5651.69,0.67429,0.47266,0.99181,0.92701,0.74288,0.82225,0.56198,1.29072,0.93,1.64122,0.00545605,0.00545605,0.00545605
237,5676.37,0.68586,0.47854,1.00235,0.91456,0.75851,0.83483,0.56196,1.25401,0.87999,1.60095,0.00543672,0.00543672,0.00543672
238,5700.04,0.68546,0.4782,1.00357,0.89709,0.75717,0.82819,0.55405,1.28982,0.91456,1.65012,0.00541738,0.00541738,0.00541738
239,5723.91,0.6977,0.4867,1.00451,0.91058,0.76975,0.83707,0.55782,1.25479,0.90834,1.62544,0.00539805,0.00539805,0.00539805
240,5748.07,0.67838,0.47375,0.99998,0.92244,0.76359,0.82881,0.56161,1.22863,0.8923,1.5847,0.00537871,0.00537871,0.00537871
241,5771.49,0.67305,0.46835,0.99642,0.92017,0.78142,0.83365,0.56855,1.21993,0.92127,1.59441,0.00535937,0.00535937,0.00535937
242,5795.32,0.69167,0.48351,1.00288,0.93211,0.75641,0.83902,0.56649,1.24044,0.94709,1.61538,0.00534004,0.00534004,0.00534004
243,5819.48,0.66336,0.46464,0.99028,0.92084,0.75554,0.84004,0.56587,1.27577,0.97145,1.62994,0.0053207,0.0053207,0.0053207
244,5842.92,0.67379,0.46823,0.99874,0.92963,0.75268,0.83479,0.56448,1.27142,0.96951,1.62031,0.00530137,0.00530137,0.00530137
245,5867.15,0.68897,0.48289,1.00374,0.92729,0.76222,0.83221,0.54996,1.27544,0.93379,1.64011,0.00528203,0.00528203,0.00528203
246,5891.09,0.67349,0.47489,0.99612,0.94249,0.75391,0.8284,0.55482,1.26252,0.89812,1.63346,0.0052627,0.0052627,0.0052627
247,5914.59,0.67611,0.47008,0.99672,0.93875,0.74018,0.81494,0.55455,1.25694,0.91033,1.63054,0.00524336,0.00524336,0.00524336
248,5938.76,0.65852,0.45879,0.98615,0.94295,0.76473,0.82078,0.55463,1.26041,0.86321,1.64007,0.00522402,0.00522402,0.00522402
249,5962.8,0.66463,0.46752,0.99531,0.92811,0.76502,0.83794,0.56176,1.25644,0.88361,1.63259,0.00520469,0.00520469,0.00520469
250,5986.39,0.67222,0.46652,0.9871,0.90097,0.77667,0.83531,0.55374,1.28113,0.89461,1.65102,0.00518535,0.00518535,0.00518535
251,6010.59,0.68323,0.47792,1.00588,0.93239,0.7755,0.83918,0.5522,1.28455,0.9261,1.64574,0.00516602,0.00516602,0.00516602
252,6034.58,0.66047,0.46145,0.9944,0.92674,0.75787,0.83351,0.56636,1.28275,0.91152,1.64387,0.00514668,0.00514668,0.00514668
253,6058.17,0.66595,0.46217,0.98592,0.92505,0.76432,0.83723,0.56805,1.2822,0.91569,1.65336,0.00512734,0.00512734,0.00512734
254,6082.33,0.67087,0.46212,0.99942,0.93458,0.76563,0.84328,0.56487,1.28792,0.92143,1.65253,0.00510801,0.00510801,0.00510801
255,6106.39,0.66765,0.46141,0.98957,0.93694,0.75253,0.83822,0.57285,1.25986,0.86649,1.62222,0.00508867,0.00508867,0.00508867
256,6129.98,0.66698,0.45673,0.99473,0.94553,0.75394,0.85209,0.58252,1.29733,0.90355,1.65351,0.00506934,0.00506934,0.00506934
257,6154.08,0.66742,0.45401,0.99493,0.93774,0.76617,0.84527,0.5608,1.2984,0.90242,1.66433,0.00505,0.00505,0.00505
258,6178.24,0.67342,0.45818,0.99857,0.92826,0.77337,0.84343,0.55892,1.32634,0.90157,1.70419,0.00503066,0.00503066,0.00503066
259,6201.89,0.66695,0.45666,0.99167,0.92519,0.74929,0.82503,0.55356,1.29067,0.8951,1.67741,0.00501133,0.00501133,0.00501133
260,6226.08,0.64498,0.44934,0.98872,0.93872,0.73562,0.82298,0.5605,1.302,0.91272,1.68232,0.00499199,0.00499199,0.00499199
261,6250.11,0.67882,0.46915,1.00235,0.92293,0.76479,0.83429,0.55486,1.32339,0.92806,1.72112,0.00497266,0.00497266,0.00497266
262,6273.74,0.66802,0.46057,0.99347,0.89333,0.77227,0.83508,0.57092,1.3042,0.91486,1.69388,0.00495332,0.00495332,0.00495332
263,6297.95,0.65632,0.4462,0.99117,0.91872,0.75852,0.84094,0.58028,1.29626,0.96596,1.68686,0.00493398,0.00493398,0.00493398
264,6321.92,0.65534,0.45458,0.9896,0.89549,0.77125,0.8343,0.56761,1.29853,0.93789,1.69504,0.00491465,0.00491465,0.00491465
265,6345.65,0.65444,0.44367,0.99326,0.90187,0.78325,0.83844,0.56028,1.29898,0.92706,1.67368,0.00489531,0.00489531,0.00489531
266,6369.85,0.64821,0.4467,0.98421,0.93512,0.74683,0.83609,0.55282,1.29608,0.94452,1.66896,0.00487598,0.00487598,0.00487598
267,6393.71,0.64516,0.43981,0.99283,0.93638,0.74883,0.83444,0.55382,1.30243,0.91274,1.67639,0.00485664,0.00485664,0.00485664
268,6418.14,0.65555,0.44348,0.98752,0.9187,0.75897,0.82479,0.55464,1.30182,0.90586,1.70317,0.0048373,0.0048373,0.0048373
269,6442.02,0.62985,0.43335,0.97971,0.92085,0.77647,0.83105,0.56098,1.26227,0.9164,1.6545,0.00481797,0.00481797,0.00481797
270,6466.82,0.66761,0.45669,0.99297,0.93678,0.76467,0.84457,0.56891,1.26181,0.90739,1.63855,0.00479863,0.00479863,0.00479863
271,6490.62,0.67389,0.46014,0.997,0.91397,0.76469,0.83503,0.56015,1.29715,0.92265,1.67181,0.0047793,0.0047793,0.0047793
272,6514.45,0.63795,0.44775,0.97603,0.91307,0.76311,0.84626,0.56976,1.29876,0.9219,1.67704,0.00475996,0.00475996,0.00475996
273,6538.27,0.65117,0.44426,0.98342,0.92192,0.76565,0.85383,0.57633,1.28633,0.89887,1.6768,0.00474063,0.00474063,0.00474063
274,6561.79,0.65858,0.46147,0.99202,0.9221,0.76909,0.8527,0.5828,1.28038,0.91188,1.65673,0.00472129,0.00472129,0.00472129
275,6585.78,0.63806,0.43527,0.97695,0.91871,0.7643,0.8303,0.56376,1.26333,0.91784,1.64349,0.00470195,0.00470195,0.00470195
276,6609.96,0.65272,0.44752,0.98602,0.91266,0.76688,0.82997,0.55699,1.25085,0.93073,1.6214,0.00468262,0.00468262,0.00468262
277,6633.45,0.63664,0.43981,0.97766,0.91726,0.75871,0.82925,0.55461,1.26426,0.93958,1.63027,0.00466328,0.00466328,0.00466328
278,6657.28,0.63541,0.43769,0.98499,0.92438,0.76259,0.83461,0.56273,1.26746,0.93726,1.64101,0.00464395,0.00464395,0.00464395
279,6681.13,0.63599,0.43698,0.9746,0.92777,0.75857,0.83274,0.56294,1.26277,0.92493,1.65009,0.00462461,0.00462461,0.00462461
280,6704.59,0.64301,0.43865,0.98434,0.93631,0.75931,0.82632,0.56552,1.25527,0.93335,1.64081,0.00460527,0.00460527,0.00460527
281,6728.8,0.63783,0.43345,0.97369,0.92798,0.76396,0.82546,0.56641,1.2489,0.92725,1.63179,0.00458594,0.00458594,0.00458594
282,6752.78,0.63263,0.43184,0.97536,0.93284,0.76211,0.82528,0.56692,1.26158,0.89311,1.66416,0.0045666,0.0045666,0.0045666
283,6776.39,0.63555,0.4466,0.97819,0.93551,0.77748,0.82724,0.56655,1.27967,0.91743,1.67821,0.00454727,0.00454727,0.00454727
284,6800.69,0.64675,0.43603,0.9848,0.91755,0.77747,0.83355,0.57022,1.28959,0.9359,1.70214,0.00452793,0.00452793,0.00452793
285,6824.56,0.64593,0.43667,0.97756,0.90413,0.77273,0.8523,0.58024,1.28354,0.93122,1.69971,0.00450859,0.00450859,0.00450859
286,6848.17,0.63559,0.43506,0.98534,0.93534,0.75131,0.85083,0.58755,1.26469,0.92303,1.67528,0.00448926,0.00448926,0.00448926
287,6872.41,0.63966,0.43781,0.98657,0.9338,0.75947,0.84358,0.57845,1.26213,0.91484,1.67551,0.00446992,0.00446992,0.00446992
288,6896.44,0.61701,0.43004,0.98039,0.9125,0.78171,0.8472,0.5825,1.25442,0.90743,1.65604,0.00445059,0.00445059,0.00445059
289,6920.15,0.62888,0.44765,0.98012,0.94153,0.74965,0.85482,0.58765,1.24981,0.94166,1.64973,0.00443125,0.00443125,0.00443125
290,6944.36,0.64372,0.42801,0.98228,0.93665,0.75444,0.85457,0.58692,1.24129,0.92101,1.64789,0.00441191,0.00441191,0.00441191
291,6968.22,0.63365,0.43602,0.98294,0.92528,0.76247,0.848,0.58497,1.23015,0.88705,1.61835,0.00439258,0.00439258,0.00439258
292,6992.04,0.63977,0.43271,0.97581,0.91774,0.7732,0.84548,0.57617,1.22329,0.89915,1.60241,0.00437324,0.00437324,0.00437324
293,7016.19,0.62397,0.42799,0.976,0.90873,0.77208,0.85674,0.58263,1.24,0.89899,1.62046,0.00435391,0.00435391,0.00435391
294,7040.04,0.61635,0.42547,0.97167,0.94526,0.76066,0.85252,0.58722,1.22398,0.89756,1.6088,0.00433457,0.00433457,0.00433457
295,7063.63,0.63406,0.42919,0.97668,0.93764,0.75006,0.84629,0.57925,1.22552,0.90448,1.61171,0.00431523,0.00431523,0.00431523
296,7087.82,0.62526,0.42257,0.98029,0.92884,0.76225,0.8395,0.58394,1.22042,0.89697,1.61268,0.0042959,0.0042959,0.0042959
297,7112.08,0.63189,0.43283,0.98137,0.93454,0.75619,0.83874,0.57765,1.22355,0.91376,1.61549,0.00427656,0.00427656,0.00427656
298,7136.62,0.63042,0.4271,0.9771,0.92286,0.76746,0.83733,0.57195,1.22443,0.88056,1.6195,0.00425723,0.00425723,0.00425723
299,7160.4,0.63095,0.43974,0.98258,0.91959,0.77798,0.84049,0.57017,1.24226,0.89655,1.63307,0.00423789,0.00423789,0.00423789
300,7184.26,0.61819,0.41578,0.97165,0.91598,0.77376,0.84471,0.573,1.24528,0.90576,1.62886,0.00421855,0.00421855,0.00421855
301,7208.67,0.62101,0.42061,0.97515,0.93034,0.75408,0.84067,0.57937,1.24667,0.90437,1.62899,0.00419922,0.00419922,0.00419922
302,7232.11,0.61359,0.4155,0.97199,0.9238,0.77292,0.84361,0.58677,1.21864,0.87977,1.5968,0.00417988,0.00417988,0.00417988
303,7255.99,0.60936,0.41688,0.96463,0.90289,0.76759,0.84064,0.58408,1.22287,0.87447,1.62399,0.00416055,0.00416055,0.00416055
304,7280.26,0.60583,0.42022,0.96426,0.91316,0.7794,0.84973,0.58455,1.22616,0.88566,1.63134,0.00414121,0.00414121,0.00414121
305,7303.65,0.61039,0.41674,0.96631,0.91899,0.77507,0.849,0.57606,1.23333,0.87589,1.64594,0.00412187,0.00412187,0.00412187
306,7327.39,0.62612,0.42031,0.97335,0.92892,0.7619,0.85031,0.57512,1.23653,0.88761,1.64292,0.00410254,0.00410254,0.00410254
307,7351.57,0.61584,0.41811,0.96162,0.92061,0.76078,0.84517,0.58489,1.23147,0.88766,1.62597,0.0040832,0.0040832,0.0040832
308,7374.93,0.61011,0.41918,0.97321,0.91286,0.75471,0.83816,0.57804,1.23939,0.88938,1.63768,0.00406387,0.00406387,0.00406387
309,7399.05,0.61083,0.41856,0.96863,0.91856,0.759,0.83704,0.56636,1.24056,0.89795,1.62977,0.00404453,0.00404453,0.00404453
310,7423.23,0.61703,0.41473,0.96831,0.91689,0.77153,0.84282,0.57358,1.24037,0.90177,1.64697,0.0040252,0.0040252,0.0040252
311,7446.72,0.61119,0.41733,0.96632,0.93059,0.76542,0.83695,0.56948,1.22613,0.92176,1.63271,0.00400586,0.00400586,0.00400586
312,7470.86,0.61478,0.42175,0.9693,0.92585,0.76854,0.83669,0.56903,1.23063,0.92379,1.63046,0.00398652,0.00398652,0.00398652
313,7494.82,0.60615,0.4083,0.97044,0.91496,0.7804,0.84411,0.57474,1.21959,0.92389,1.61831,0.00396719,0.00396719,0.00396719
314,7518.41,0.60266,0.40546,0.96791,0.90943,0.77971,0.8447,0.57962,1.22456,0.93451,1.61945,0.00394785,0.00394785,0.00394785
315,7542.68,0.60967,0.40798,0.96734,0.92997,0.77304,0.83987,0.57537,1.22389,0.93534,1.62673,0.00392852,0.00392852,0.00392852
316,7566.74,0.60279,0.40798,0.96871,0.92028,0.76469,0.84023,0.56781,1.23931,0.91652,1.64156,0.00390918,0.00390918,0.00390918
317,7590.1,0.60229,0.4152,0.96421,0.93342,0.7636,0.83328,0.56318,1.23658,0.89178,1.63778,0.00388984,0.00388984,0.00388984
318,7614.24,0.60943,0.41825,0.96553,0.93455,0.76166,0.82934,0.56495,1.23371,0.90747,1.63891,0.00387051,0.00387051,0.00387051
319,7638.51,0.58909,0.3985,0.95263,0.91377,0.7866,0.83996,0.56641,1.24876,0.92559,1.66425,0.00385117,0.00385117,0.00385117
320,7661.95,0.61993,0.41962,0.96961,0.9166,0.77233,0.84095,0.56742,1.2553,0.93712,1.67016,0.00383184,0.00383184,0.00383184
321,7686.04,0.61285,0.41623,0.96791,0.93697,0.76812,0.83984,0.57136,1.2427,0.93321,1.65245,0.0038125,0.0038125,0.0038125
322,7710.47,0.59378,0.40883,0.96532,0.93378,0.77528,0.85011,0.57898,1.22936,0.93625,1.63475,0.00379316,0.00379316,0.00379316
323,7733.75,0.60237,0.40345,0.9643,0.93386,0.7673,0.86079,0.5884,1.22752,0.9406,1.62462,0.00377383,0.00377383,0.00377383
324,7757.96,0.59937,0.40456,0.96186,0.93906,0.77242,0.85901,0.58476,1.2366,0.91834,1.64155,0.00375449,0.00375449,0.00375449
325,7782.39,0.60752,0.4086,0.97042,0.93016,0.76592,0.85146,0.58694,1.22735,0.89335,1.63957,0.00373516,0.00373516,0.00373516
326,7805.77,0.59357,0.40567,0.95943,0.92153,0.78927,0.85046,0.57843,1.23387,0.90753,1.6455,0.00371582,0.00371582,0.00371582
327,7829.95,0.59995,0.39691,0.96357,0.92242,0.78165,0.85304,0.58909,1.22833,0.91524,1.63217,0.00369648,0.00369648,0.00369648
328,7854.13,0.58284,0.39014,0.96055,0.92342,0.78844,0.85038,0.58718,1.22549,0.9288,1.62993,0.00367715,0.00367715,0.00367715
329,7877.53,0.58615,0.40641,0.95451,0.92406,0.77258,0.8429,0.58231,1.23507,0.93059,1.6435,0.00365781,0.00365781,0.00365781
330,7901.89,0.59026,0.40454,0.96204,0.91226,0.77759,0.84137,0.58005,1.25389,0.94373,1.66177,0.00363848,0.00363848,0.00363848
331,7926.3,0.59741,0.40278,0.96127,0.92446,0.77447,0.84601,0.5752,1.25112,0.9396,1.6556,0.00361914,0.00361914,0.00361914
332,7949.74,0.59128,0.40119,0.95981,0.93147,0.76375,0.83997,0.57519,1.24404,0.93006,1.65534,0.0035998,0.0035998,0.0035998
333,7973.7,0.57738,0.39678,0.94679,0.93404,0.76614,0.83682,0.5715,1.25118,0.93429,1.66588,0.00358047,0.00358047,0.00358047
334,7998.53,0.59793,0.40052,0.95826,0.93451,0.76223,0.83029,0.56768,1.25141,0.92547,1.67737,0.00356113,0.00356113,0.00356113
335,8021.8,0.58499,0.39192,0.95304,0.93853,0.76253,0.83574,0.57275,1.24049,0.90922,1.67692,0.0035418,0.0035418,0.0035418
336,8045.58,0.59487,0.39466,0.95976,0.91697,0.77746,0.83468,0.57057,1.26068,0.9238,1.7042,0.00352246,0.00352246,0.00352246
337,8070.09,0.58037,0.39529,0.96135,0.91869,0.78149,0.84669,0.58389,1.2593,0.92955,1.69979,0.00350313,0.00350313,0.00350313
338,8093.83,0.58365,0.39711,0.9563,0.92942,0.77164,0.8444,0.5744,1.2604,0.93138,1.69639,0.00348379,0.00348379,0.00348379
339,8117.74,0.58327,0.40307,0.96551,0.91877,0.80364,0.84359,0.57631,1.25209,0.9295,1.68217,0.00346445,0.00346445,0.00346445
340,8142.12,0.5851,0.39487,0.95634,0.93228,0.77444,0.84056,0.57892,1.24088,0.92988,1.67329,0.00344512,0.00344512,0.00344512
341,8165.46,0.57748,0.39146,0.94729,0.92293,0.77609,0.84192,0.57891,1.22871,0.9186,1.65509,0.00342578,0.00342578,0.00342578
342,8189.27,0.57341,0.38191,0.95401,0.93042,0.7646,0.84309,0.5864,1.2298,0.90771,1.6618,0.00340645,0.00340645,0.00340645
343,8213.82,0.58387,0.3972,0.95759,0.92254,0.75634,0.84269,0.58755,1.22637,0.91108,1.66623,0.00338711,0.00338711,0.00338711
344,8237.69,0.58295,0.38607,0.95206,0.9282,0.75932,0.8412,0.58304,1.22718,0.89942,1.65983,0.00336777,0.00336777,0.00336777
345,8261.56,0.57828,0.39922,0.95754,0.93279,0.75847,0.84425,0.58085,1.22833,0.89167,1.65331,0.00334844,0.00334844,0.00334844
346,8285.92,0.57182,0.39333,0.95579,0.92121,0.76992,0.84282,0.57849,1.2418,0.91951,1.66201,0.0033291,0.0033291,0.0033291
347,8309.83,0.57322,0.39242,0.95656,0.93036,0.77895,0.8487,0.5853,1.23616,0.9423,1.65655,0.00330977,0.00330977,0.00330977
348,8333.67,0.57884,0.38751,0.95812,0.94235,0.78785,0.85132,0.58366,1.24322,0.94758,1.66603,0.00329043,0.00329043,0.00329043
349,8358.1,0.57299,0.39085,0.95289,0.94627,0.77857,0.85609,0.58443,1.24706,0.9367,1.67548,0.00327109,0.00327109,0.00327109
350,8382,0.57107,0.39154,0.95481,0.95227,0.77496,0.8552,0.58599,1.2465,0.92485,1.67069,0.00325176,0.00325176,0.00325176
351,8405.85,0.58193,0.39001,0.95574,0.93948,0.77877,0.84762,0.58087,1.25227,0.91052,1.68251,0.00323242,0.00323242,0.00323242
352,8430.59,0.5734,0.39477,0.9506,0.92698,0.7717,0.84856,0.5807,1.25565,0.91744,1.69053,0.00321309,0.00321309,0.00321309
353,8454.63,0.57299,0.38235,0.94941,0.92675,0.76992,0.85256,0.58665,1.26052,0.93423,1.70339,0.00319375,0.00319375,0.00319375
354,8478.51,0.56781,0.38772,0.94937,0.91632,0.77704,0.84928,0.58359,1.25292,0.92916,1.6896,0.00317441,0.00317441,0.00317441
355,8503.01,0.57476,0.38923,0.95345,0.91766,0.76951,0.84791,0.58748,1.247,0.93064,1.67799,0.00315508,0.00315508,0.00315508
356,8526.54,0.57014,0.38941,0.95498,0.92062,0.76879,0.85286,0.59197,1.25353,0.92973,1.6796,0.00313574,0.00313574,0.00313574
357,8550.37,0.57672,0.39372,0.96115,0.931,0.7523,0.84906,0.58791,1.25904,0.92577,1.68646,0.00311641,0.00311641,0.00311641
358,8574.58,0.56202,0.38339,0.95062,0.93719,0.75398,0.85074,0.59106,1.24887,0.92315,1.68695,0.00309707,0.00309707,0.00309707
359,8598.23,0.58196,0.39088,0.95484,0.90645,0.77532,0.85235,0.58901,1.24741,0.91741,1.68456,0.00307773,0.00307773,0.00307773
360,8622.17,0.56994,0.38918,0.94869,0.926,0.76901,0.85808,0.59677,1.24447,0.92287,1.67702,0.0030584,0.0030584,0.0030584
361,8646.12,0.56657,0.37733,0.94938,0.92722,0.76278,0.85854,0.59691,1.23978,0.92723,1.67711,0.00303906,0.00303906,0.00303906
362,8669.77,0.56392,0.38446,0.95152,0.93126,0.76851,0.85714,0.59166,1.23904,0.92149,1.67998,0.00301973,0.00301973,0.00301973
363,8693.97,0.56659,0.37856,0.94902,0.93151,0.75823,0.8579,0.59265,1.24741,0.91556,1.6944,0.00300039,0.00300039,0.00300039
364,8717.92,0.55795,0.37891,0.94505,0.91663,0.7788,0.85611,0.59195,1.24163,0.91729,1.68313,0.00298105,0.00298105,0.00298105
365,8741.56,0.56927,0.37949,0.94452,0.92247,0.78067,0.85553,0.59438,1.23947,0.91726,1.67043,0.00296172,0.00296172,0.00296172
366,8765.88,0.56052,0.37996,0.94606,0.94202,0.76077,0.8551,0.59366,1.2244,0.91775,1.64952,0.00294238,0.00294238,0.00294238
367,8789.77,0.54745,0.36615,0.94231,0.91892,0.78007,0.85498,0.59343,1.22691,0.90915,1.66211,0.00292305,0.00292305,0.00292305
368,8813.35,0.55672,0.36918,0.94416,0.93196,0.76797,0.85545,0.59558,1.22644,0.90067,1.67091,0.00290371,0.00290371,0.00290371
369,8837.39,0.55013,0.37024,0.94352,0.93553,0.7679,0.85414,0.59666,1.21945,0.89826,1.66732,0.00288438,0.00288438,0.00288438
