epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,8611.28,0.68358,0.49744,1.04845,0.89183,0.7356,0.77944,0.52443,1.32425,1.08571,1.76115,0.00290371,0.00290371,0.00290371
369,8634.56,0.67087,0.49807,1.0394,0.92288,0.71747,0.7818,0.52385,1.32315,1.10581,1.75823,0.00288438,0.00288438,0.00288438
370,8658.3,0.66919,0.50347,1.04208,0.91011,0.73595,0.7781,0.52398,1.32337,1.12273,1.7605,0.00286504,0.00286504,0.00286504
371,8681.94,0.69223,0.52326,1.05655,0.90883,0.74122,0.77664,0.52572,1.31767,1.1123,1.75826,0.0028457,0.0028457,0.0028457
372,8705.5,0.67342,0.49839,1.04388,0.90133,0.73614,0.77156,0.52167,1.32081,1.0967,1.75813,0.00282637,0.00282637,0.00282637
373,8728.75,0.68648,0.50581,1.04759,0.90781,0.74401,0.78081,0.5231,1.31067,1.08964,1.74858,0.00280703,0.00280703,0.00280703
374,8751.96,0.67582,0.49705,1.04062,0.91582,0.73977,0.77721,0.52494,1.3057,1.08714,1.74792,0.0027877,0.0027877,0.0027877
375,8775.17,0.67586,0.50948,1.04604,0.92139,0.73325,0.77927,0.52411,1.30954,1.08289,1.75218,0.00276836,0.00276836,0.00276836
376,8798.44,0.67714,0.49875,1.05117,0.90487,0.74196,0.7792,0.52592,1.30458,1.07834,1.74292,0.00274902,0.00274902,0.00274902
377,8822.02,0.66796,0.49765,1.03687,0.93762,0.72336,0.78141,0.52583,1.30604,1.06733,1.74214,0.00272969,0.00272969,0.00272969
378,8845.44,0.68006,0.50894,1.04475,0.89774,0.74089,0.78183,0.52763,1.30026,1.05616,1.73616,0.00271035,0.00271035,0.00271035
379,8868.69,0.69662,0.50801,1.0466,0.91845,0.73272,0.78409,0.52971,1.29954,1.04474,1.73465,0.00269102,0.00269102,0.00269102
380,8891.92,0.67654,0.49272,1.03887,0.90839,0.73292,0.77907,0.53006,1.30027,1.05861,1.7342,0.00267168,0.00267168,0.00267168
381,8915.2,0.6581,0.49157,1.0372,0.90249,0.73712,0.7784,0.5274,1.30571,1.06408,1.74309,0.00265234,0.00265234,0.00265234
382,8938.66,0.68334,0.50787,1.05525,0.89339,0.73343,0.77763,0.52859,1.31017,1.07349,1.74996,0.00263301,0.00263301,0.00263301
383,8962.14,0.66183,0.48812,1.03315,0.89528,0.734,0.77791,0.52601,1.30765,1.06044,1.75038,0.00261367,0.00261367,0.00261367
384,8985.63,0.64971,0.487,1.03463,0.90043,0.73307,0.77794,0.5323,1.30715,1.066,1.75048,0.00259434,0.00259434,0.00259434
385,9008.87,0.65354,0.4975,1.03716,0.90953,0.73565,0.78391,0.53244,1.31015,1.05799,1.75458,0.002575,0.002575,0.002575
386,9032.1,0.65078,0.47831,1.03198,0.89798,0.73091,0.7779,0.53256,1.31172,1.05879,1.75539,0.00255566,0.00255566,0.00255566
387,9055.36,0.66509,0.48845,1.03194,0.89936,0.72805,0.77799,0.53276,1.31188,1.05322,1.75349,0.00253633,0.00253633,0.00253633
388,9078.89,0.66348,0.49514,1.04054,0.88818,0.73263,0.77772,0.53038,1.32056,1.07298,1.75775,0.00251699,0.00251699,0.00251699
389,9102.52,0.66584,0.50176,1.04209,0.8987,0.72925,0.77624,0.53129,1.31517,1.07556,1.75183,0.00249766,0.00249766,0.00249766
390,9126.04,0.65048,0.48946,1.02911,0.89826,0.72257,0.77881,0.52722,1.31774,1.07873,1.75443,0.00247832,0.00247832,0.00247832
391,9149.68,0.67573,0.49567,1.04258,0.89948,0.72267,0.77632,0.5242,1.32004,1.06511,1.75474,0.00245898,0.00245898,0.00245898
392,9172.95,0.65079,0.48159,1.02994,0.912,0.71012,0.77492,0.52462,1.32459,1.07219,1.75654,0.00243965,0.00243965,0.00243965
393,9196.22,0.66843,0.48607,1.04664,0.92289,0.69688,0.77271,0.52303,1.32074,1.07335,1.75024,0.00242031,0.00242031,0.00242031
394,9219.47,0.64362,0.46262,1.01965,0.88797,0.72283,0.77695,0.52567,1.32529,1.07815,1.7522,0.00240098,0.00240098,0.00240098
395,9242.94,0.66709,0.48125,1.03494,0.8925,0.71706,0.77703,0.52827,1.32699,1.07688,1.7561,0.00238164,0.00238164,0.00238164
396,9266.54,0.67002,0.47801,1.03274,0.92129,0.70791,0.78128,0.52782,1.32941,1.06809,1.75817,0.0023623,0.0023623,0.0023623
397,9289.95,0.65518,0.48241,1.03618,0.89159,0.7241,0.78043,0.52415,1.33248,1.06535,1.76752,0.00234297,0.00234297,0.00234297
398,9313.22,0.64617,0.4689,1.02279,0.91383,0.71654,0.78155,0.52549,1.33107,1.07045,1.76577,0.00232363,0.00232363,0.00232363
399,9336.5,0.65176,0.48538,1.03839,0.90864,0.72699,0.78193,0.525,1.3261,1.06864,1.76375,0.0023043,0.0023043,0.0023043
400,9359.76,0.65887,0.48318,1.04245,0.90779,0.73375,0.78396,0.52495,1.3265,1.06315,1.77228,0.00228496,0.00228496,0.00228496
401,9383.24,0.63325,0.47464,1.02165,0.9081,0.73361,0.78441,0.52336,1.32422,1.05755,1.77388,0.00226562,0.00226562,0.00226562
402,9406.83,0.65131,0.48137,1.0284,0.90603,0.73399,0.78374,0.52553,1.32461,1.05006,1.7798,0.00224629,0.00224629,0.00224629
403,9430.46,0.64342,0.47146,1.02964,0.90815,0.73251,0.78237,0.52357,1.32374,1.05005,1.78377,0.00222695,0.00222695,0.00222695
404,9453.73,0.65715,0.48684,1.04478,0.90757,0.7268,0.78277,0.52513,1.32066,1.04111,1.7833,0.00220762,0.00220762,0.00220762
405,9476.98,0.65225,0.4833,1.02655,0.91309,0.7304,0.78384,0.51941,1.3224,1.04643,1.78499,0.00218828,0.00218828,0.00218828
406,9500.29,0.6368,0.47864,1.02546,0.8986,0.73043,0.78015,0.51796,1.32856,1.05789,1.79087,0.00216895,0.00216895,0.00216895
407,9523.56,0.63576,0.46383,1.02063,0.89734,0.73192,0.78034,0.51898,1.33602,1.05802,1.79418,0.00214961,0.00214961,0.00214961
408,9547.24,0.63652,0.46309,1.01986,0.91289,0.72655,0.78372,0.52284,1.34214,1.06071,1.79345,0.00213027,0.00213027,0.00213027
409,9570.72,0.62961,0.46374,1.01433,0.91732,0.72384,0.78448,0.52704,1.34322,1.06832,1.79166,0.00211094,0.00211094,0.00211094
410,9594.19,0.64725,0.4723,1.03137,0.91057,0.72782,0.78269,0.52741,1.34145,1.06593,1.79058,0.0020916,0.0020916,0.0020916
411,9617.44,0.64705,0.4721,1.0237,0.90986,0.72766,0.78429,0.52914,1.34134,1.06418,1.791,0.00207227,0.00207227,0.00207227
412,9640.71,0.64282,0.47117,1.02759,0.91192,0.72403,0.7905,0.52726,1.34539,1.07322,1.79347,0.00205293,0.00205293,0.00205293
413,9663.96,0.63774,0.46819,1.02776,0.91478,0.72219,0.79,0.52935,1.34697,1.07238,1.79464,0.00203359,0.00203359,0.00203359
414,9687.48,0.62245,0.46538,1.0186,0.91663,0.72893,0.78976,0.52846,1.34702,1.07471,1.7949,0.00201426,0.00201426,0.00201426
415,9711.29,0.63608,0.47128,1.02039,0.92608,0.72154,0.78541,0.53089,1.34289,1.07197,1.79257,0.00199492,0.00199492,0.00199492
416,9734.69,0.62966,0.47233,1.01557,0.92333,0.72415,0.78774,0.53204,1.34395,1.07386,1.79164,0.00197559,0.00197559,0.00197559
417,9758.35,0.6365,0.46862,1.01744,0.92411,0.72473,0.78433,0.5277,1.34753,1.0805,1.79352,0.00195625,0.00195625,0.00195625
418,9781.62,0.62548,0.45699,1.02246,0.92415,0.7288,0.78485,0.52689,1.34924,1.08343,1.79443,0.00193691,0.00193691,0.00193691
419,9804.88,0.64123,0.47363,1.02544,0.92927,0.7235,0.78587,0.5261,1.34475,1.07022,1.79149,0.00191758,0.00191758,0.00191758
420,9828.12,0.63088,0.4663,1.02362,0.92996,0.72286,0.78738,0.52813,1.34557,1.06967,1.79306,0.00189824,0.00189824,0.00189824
421,9851.56,0.63791,0.4729,1.02432,0.93292,0.726,0.78626,0.5266,1.34472,1.06793,1.79409,0.00187891,0.00187891,0.00187891
422,9875.13,0.63665,0.46689,1.01623,0.93298,0.72579,0.78792,0.53225,1.34615,1.06605,1.79718,0.00185957,0.00185957,0.00185957
423,9898.78,0.63377,0.4623,1.01974,0.93391,0.73148,0.78767,0.52844,1.34445,1.06922,1.79792,0.00184023,0.00184023,0.00184023
424,9922.03,0.61316,0.46217,1.01038,0.93314,0.72826,0.78744,0.52956,1.34085,1.07754,1.79718,0.0018209,0.0018209,0.0018209
425,9945.28,0.63088,0.46821,1.01888,0.93206,0.72826,0.78653,0.53098,1.33755,1.07459,1.79637,0.00180156,0.00180156,0.00180156
426,9968.51,0.62223,0.45325,1.0131,0.92689,0.72872,0.7861,0.52799,1.341,1.07429,1.8026,0.00178223,0.00178223,0.00178223
427,9991.74,0.63834,0.47235,1.02754,0.92454,0.72882,0.78575,0.52695,1.34305,1.07037,1.80652,0.00176289,0.00176289,0.00176289
428,10015.2,0.63657,0.46677,1.01903,0.92392,0.7279,0.7848,0.52574,1.34444,1.06904,1.8106,0.00174355,0.00174355,0.00174355
429,10038.8,0.62478,0.46272,1.01375,0.9262,0.72905,0.7865,0.52549,1.34063,1.06216,1.81015,0.00172422,0.00172422,0.00172422
430,10062,0.63005,0.46401,1.01997,0.91668,0.74243,0.78835,0.52851,1.33379,1.05324,1.80531,0.00170488,0.00170488,0.00170488
431,10085.3,0.61742,0.45454,1.01477,0.9126,0.73843,0.78773,0.52973,1.33279,1.05613,1.80174,0.00168555,0.00168555,0.00168555
432,10108.5,0.64123,0.46744,1.02231,0.91594,0.74048,0.78843,0.53032,1.33191,1.06354,1.79928,0.00166621,0.00166621,0.00166621
433,10132,0.61661,0.45159,1.01873,0.92574,0.7205,0.7869,0.52973,1.33222,1.07252,1.79872,0.00164688,0.00164688,0.00164688
434,10155.6,0.62954,0.46204,1.0169,0.93938,0.72021,0.78926,0.53016,1.32933,1.0762,1.79477,0.00162754,0.00162754,0.00162754
435,10179.2,0.61661,0.45155,1.01306,0.9106,0.73253,0.78708,0.53078,1.32589,1.07317,1.78966,0.0016082,0.0016082,0.0016082
436,10202.9,0.61167,0.44895,1.00635,0.90782,0.74084,0.78999,0.52829,1.31995,1.06598,1.78459,0.00158887,0.00158887,0.00158887
437,10226.2,0.62435,0.46367,1.0132,0.912,0.73918,0.79139,0.53144,1.3188,1.06223,1.78609,0.00156953,0.00156953,0.00156953
438,10249.4,0.62617,0.45446,1.01367,0.90771,0.73901,0.79093,0.53164,1.31731,1.06076,1.78639,0.0015502,0.0015502,0.0015502
439,10272.7,0.61153,0.45432,1.00729,0.91053,0.73582,0.79161,0.52948,1.31442,1.06293,1.78378,0.00153086,0.00153086,0.00153086
440,10296.1,0.62012,0.44853,1.01159,0.91397,0.73172,0.7891,0.5309,1.31121,1.06899,1.78221,0.00151152,0.00151152,0.00151152
441,10319.7,0.62055,0.45152,1.01445,0.92087,0.73098,0.78968,0.53188,1.31294,1.0711,1.78476,0.00149219,0.00149219,0.00149219
442,10343.1,0.61527,0.44662,1.01442,0.90556,0.74866,0.7929,0.53195,1.31202,1.06961,1.78411,0.00147285,0.00147285,0.00147285
443,10366.3,0.62665,0.44558,1.01583,0.89382,0.74791,0.79067,0.53205,1.31153,1.07608,1.78335,0.00145352,0.00145352,0.00145352
444,10389.6,0.59399,0.43869,1.00053,0.89977,0.74697,0.79207,0.53316,1.31216,1.0821,1.78392,0.00143418,0.00143418,0.00143418
445,10412.8,0.60295,0.44261,0.99723,0.89599,0.75147,0.79286,0.53174,1.31505,1.08792,1.78642,0.00141484,0.00141484,0.00141484
446,10436.4,0.6169,0.45216,1.00871,0.89491,0.7524,0.79363,0.53329,1.31382,1.08457,1.78811,0.00139551,0.00139551,0.00139551
447,10460,0.61499,0.45704,1.00487,0.9225,0.72827,0.79043,0.53031,1.31429,1.08537,1.78709,0.00137617,0.00137617,0.00137617
448,10483.5,0.60627,0.45125,1.00132,0.92285,0.72767,0.79162,0.53183,1.31274,1.08216,1.78416,0.00135684,0.00135684,0.00135684
449,10506.8,0.6088,0.44617,1.00269,0.88876,0.74282,0.79102,0.53237,1.31354,1.08374,1.78576,0.0013375,0.0013375,0.0013375
450,10530.2,0.60409,0.43718,1.00531,0.91913,0.72093,0.79291,0.53392,1.31525,1.08444,1.78809,0.00131816,0.00131816,0.00131816
451,10553.5,0.62173,0.46222,1.01378,0.92558,0.72578,0.79285,0.5334,1.31625,1.08503,1.7896,0.00129883,0.00129883,0.00129883
452,10576.7,0.59618,0.43709,1.00534,0.92697,0.7258,0.78942,0.5336,1.31859,1.09012,1.79029,0.00127949,0.00127949,0.00127949
453,10600.3,0.61024,0.4445,1.00257,0.9217,0.71929,0.78897,0.53379,1.31844,1.09278,1.79089,0.00126016,0.00126016,0.00126016
454,10623.8,0.60884,0.44327,1.01207,0.92333,0.72259,0.78945,0.53362,1.32116,1.09591,1.79207,0.00124082,0.00124082,0.00124082
455,10647.4,0.60456,0.44115,0.99654,0.91991,0.72155,0.78875,0.53451,1.32356,1.08544,1.79283,0.00122148,0.00122148,0.00122148
456,10670.7,0.59098,0.43287,0.99578,0.8889,0.74389,0.78822,0.53189,1.32425,1.0791,1.79511,0.00120215,0.00120215,0.00120215
457,10693.9,0.59803,0.44122,0.99915,0.88664,0.74238,0.78709,0.53237,1.32434,1.07463,1.79696,0.00118281,0.00118281,0.00118281
458,10717.2,0.59559,0.43095,0.99691,0.91703,0.7213,0.78639,0.53303,1.32288,1.07275,1.79838,0.00116348,0.00116348,0.00116348
459,10740.8,0.609,0.44181,1.00783,0.9191,0.72079,0.78752,0.53453,1.32182,1.06981,1.79919,0.00114414,0.00114414,0.00114414
460,10764.4,0.59655,0.43708,0.99566,0.91989,0.72064,0.78794,0.5344,1.31959,1.07224,1.79845,0.0011248,0.0011248,0.0011248
461,10788,0.6,0.43275,1.0069,0.88382,0.74671,0.78749,0.53307,1.32245,1.07758,1.80399,0.00110547,0.00110547,0.00110547
462,10811.6,0.59622,0.4466,1.00069,0.9237,0.71975,0.78856,0.53336,1.32491,1.08309,1.8051,0.00108613,0.00108613,0.00108613
463,10834.8,0.58777,0.42984,0.99772,0.88435,0.75348,0.7912,0.53362,1.32485,1.08537,1.80456,0.0010668,0.0010668,0.0010668
464,10858.1,0.59333,0.43909,1.00502,0.88593,0.75509,0.79108,0.53183,1.32618,1.09341,1.80718,0.00104746,0.00104746,0.00104746
465,10881.3,0.58636,0.41949,0.99383,0.91959,0.72525,0.79125,0.53277,1.32688,1.09829,1.80757,0.00102812,0.00102812,0.00102812
466,10904.9,0.59078,0.4365,0.99912,0.92199,0.72792,0.79363,0.53259,1.32829,1.10058,1.80833,0.00100879,0.00100879,0.00100879
467,10928.9,0.6026,0.44129,1.00234,0.88334,0.75691,0.79303,0.53343,1.32784,1.09894,1.80935,0.000989453,0.000989453,0.000989453
468,10952.5,0.59876,0.43985,1.00087,0.92021,0.72478,0.79266,0.53321,1.32943,1.10075,1.8115,0.000970117,0.000970117,0.000970117
469,10976,0.59864,0.44136,1.00094,0.92049,0.72415,0.79146,0.53355,1.32958,1.10392,1.81204,0.000950781,0.000950781,0.000950781
470,10999.2,0.59063,0.43693,0.99518,0.91275,0.72558,0.79171,0.53553,1.32995,1.10803,1.81407,0.000931445,0.000931445,0.000931445
471,11022.5,0.59324,0.43525,0.99563,0.8799,0.75262,0.79135,0.53538,1.32946,1.10972,1.81419,0.000912109,0.000912109,0.000912109
472,11045.8,0.57523,0.41946,0.9858,0.91487,0.72415,0.79151,0.53579,1.32651,1.10621,1.81089,0.000892773,0.000892773,0.000892773
473,11069,0.59944,0.43494,1.00618,0.91367,0.72517,0.79212,0.53651,1.32486,1.09979,1.81089,0.000873437,0.000873437,0.000873437
474,11092.7,0.58141,0.42881,0.99226,0.91762,0.72725,0.79314,0.53952,1.32473,1.09879,1.81212,0.000854102,0.000854102,0.000854102
475,11116.2,0.5851,0.43288,0.99694,0.91265,0.72889,0.79621,0.54035,1.32313,1.0993,1.81026,0.000834766,0.000834766,0.000834766
476,11139.8,0.58319,0.43208,0.99513,0.92088,0.72844,0.79691,0.54073,1.32242,1.10481,1.80908,0.00081543,0.00081543,0.00081543
477,11163.1,0.57626,0.41529,0.9905,0.91895,0.72815,0.79799,0.54121,1.32235,1.1093,1.80902,0.000796094,0.000796094,0.000796094
478,11186.3,0.58308,0.43141,0.99691,0.91658,0.72815,0.79752,0.54098,1.32084,1.11359,1.8071,0.000776758,0.000776758,0.000776758
479,11209.6,0.58995,0.42544,0.99208,0.90742,0.73263,0.7966,0.53826,1.32093,1.11215,1.80749,0.000757422,0.000757422,0.000757422
480,11233.1,0.57113,0.41783,0.99332,0.90741,0.73168,0.79613,0.53835,1.32175,1.11588,1.80798,0.000738086,0.000738086,0.000738086
481,11256.4,0.59023,0.43192,0.99669,0.87981,0.74623,0.79146,0.53759,1.32174,1.12002,1.80917,0.00071875,0.00071875,0.00071875
482,11279.6,0.59107,0.43917,0.99158,0.8783,0.74727,0.79084,0.53759,1.32134,1.11442,1.80847,0.000699414,0.000699414,0.000699414
483,11302.8,0.58509,0.43735,0.99898,0.8762,0.74787,0.79112,0.53712,1.32015,1.11515,1.80742,0.000680078,0.000680078,0.000680078
484,11326,0.58415,0.42001,0.99246,0.87611,0.74825,0.78986,0.53691,1.3177,1.11096,1.80491,0.000660742,0.000660742,0.000660742
485,11349.5,0.572,0.41975,0.9861,0.87497,0.74949,0.78967,0.53629,1.31638,1.10808,1.8037,0.000641406,0.000641406,0.000641406
486,11373.1,0.57284,0.41761,0.99139,0.88086,0.75,0.79123,0.53611,1.31457,1.10453,1.80253,0.00062207,0.00062207,0.00062207
487,11396.6,0.57186,0.4204,0.99088,0.90487,0.72427,0.79023,0.53815,1.31229,1.09879,1.8005,0.000602734,0.000602734,0.000602734
488,11419.9,0.56883,0.41803,0.98556,0.89702,0.73397,0.79057,0.53733,1.313,1.09846,1.79989,0.000583398,0.000583398,0.000583398
489,11443.3,0.5774,0.42963,0.9934,0.89349,0.73417,0.79084,0.5381,1.31246,1.097,1.79949,0.000564063,0.000564063,0.000564063
490,11466.5,0.56968,0.41292,0.98208,0.88195,0.74296,0.79035,0.53837,1.31209,1.09507,1.79802,0.000544727,0.000544727,0.000544727
491,11489.7,0.57756,0.42458,0.98674,0.88197,0.74876,0.7904,0.53811,1.31341,1.09577,1.79934,0.000525391,0.000525391,0.000525391
492,11513.2,0.56356,0.41866,0.98036,0.91073,0.72403,0.79024,0.53857,1.31208,1.09678,1.79875,0.000506055,0.000506055,0.000506055
493,11536.6,0.55148,0.4071,0.9758,0.90775,0.72819,0.79175,0.53825,1.31207,1.09878,1.79843,0.000486719,0.000486719,0.000486719
494,11559.9,0.56868,0.41342,0.99293,0.90498,0.73273,0.79152,0.53841,1.31267,1.09643,1.79686,0.000467383,0.000467383,0.000467383
495,11583.3,0.57127,0.42449,0.98746,0.90642,0.73256,0.79159,0.53826,1.31243,1.09525,1.79618,0.000448047,0.000448047,0.000448047
496,11606.6,0.56083,0.40368,0.98462,0.90289,0.73175,0.79199,0.5378,1.31224,1.09673,1.79634,0.000428711,0.000428711,0.000428711
497,11630,0.56811,0.41195,0.98543,0.90522,0.73175,0.79267,0.53745,1.31347,1.09932,1.7971,0.000409375,0.000409375,0.000409375
498,11653.6,0.57543,0.42411,0.99158,0.89319,0.7444,0.79296,0.53864,1.31291,1.10026,1.79695,0.000390039,0.000390039,0.000390039
499,11677.3,0.5705,0.41283,0.9862,0.90285,0.73175,0.791,0.53934,1.31274,1.09948,1.79687,0.000370703,0.000370703,0.000370703
500,11700.8,0.55944,0.40109,0.97923,0.91132,0.73131,0.79154,0.54091,1.31217,1.09963,1.79633,0.000351367,0.000351367,0.000351367
501,11724.1,0.57225,0.41429,0.99738,0.90993,0.72587,0.79253,0.54236,1.31191,1.09736,1.79642,0.000332031,0.000332031,0.000332031
502,11747.4,0.57089,0.42295,0.99289,0.9121,0.72574,0.7912,0.54193,1.31096,1.09629,1.79531,0.000312695,0.000312695,0.000312695
503,11772.1,0.52817,0.34483,0.96855,0.87987,0.74392,0.79034,0.54047,1.31035,1.09675,1.79526,0.000293359,0.000293359,0.000293359
504,11795.3,0.51043,0.32966,0.9523,0.91636,0.71889,0.79031,0.53927,1.30889,1.09265,1.79274,0.000274023,0.000274023,0.000274023
505,11818.5,0.48722,0.31136,0.94188,0.87431,0.74985,0.789,0.53804,1.30787,1.09468,1.79238,0.000254687,0.000254687,0.000254687
506,11841.9,0.48205,0.31347,0.93426,0.8777,0.74462,0.78934,0.53733,1.30747,1.09359,1.79117,0.000235352,0.000235352,0.000235352
507,11865.2,0.48515,0.31232,0.93847,0.87639,0.75078,0.78754,0.53627,1.30821,1.09513,1.791,0.000216016,0.000216016,0.000216016
508,11889.1,0.47229,0.30771,0.92977,0.87791,0.74692,0.78649,0.53537,1.30801,1.09463,1.78974,0.00019668,0.00019668,0.00019668
509,11912.3,0.47809,0.31255,0.94043,0.8788,0.74661,0.78477,0.53606,1.30766,1.09316,1.78853,0.000177344,0.000177344,0.000177344
510,11935.4,0.47228,0.30518,0.93019,0.87681,0.74489,0.78233,0.53485,1.30731,1.09095,1.78746,0.000158008,0.000158008,0.000158008
511,11958.6,0.4764,0.30605,0.93296,0.87928,0.7459,0.7821,0.53456,1.30953,1.09751,1.78955,0.000138672,0.000138672,0.000138672
512,11982,0.46138,0.30603,0.93272,0.88349,0.74706,0.78299,0.53413,1.30984,1.09931,1.79039,0.000119336,0.000119336,0.000119336
