epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4132.11,0.77296,0.57099,1.04002,0.84022,0.73161,0.75946,0.49873,1.34886,1.10502,1.58321,0.00644219,0.00644219,0.00644219
186,4154.32,0.75815,0.54914,1.03671,0.88043,0.71623,0.77584,0.5121,1.34895,1.02014,1.57853,0.00642285,0.00642285,0.00642285
187,4176.54,0.7528,0.53661,1.02552,0.90607,0.74559,0.77246,0.49862,1.38203,1.01532,1.62829,0.00640352,0.00640352,0.00640352
188,4198.78,0.74357,0.54654,1.02293,0.88825,0.73591,0.78502,0.50508,1.3598,1.01025,1.59021,0.00638418,0.00638418,0.00638418
189,4221,0.77531,0.57024,1.03807,0.90894,0.76828,0.80109,0.52427,1.34616,1.01006,1.58098,0.00636484,0.00636484,0.00636484
190,4243.33,0.77014,0.54198,1.03473,0.90994,0.75503,0.80462,0.5236,1.32633,1.02451,1.55775,0.00634551,0.00634551,0.00634551
191,4265.58,0.76528,0.55555,1.03259,0.88505,0.75672,0.80588,0.52983,1.37345,0.94461,1.61528,0.00632617,0.00632617,0.00632617
192,4287.77,0.76917,0.55917,1.03173,0.89597,0.73016,0.76894,0.51273,1.37818,1.04736,1.61798,0.00630684,0.00630684,0.00630684
193,4309.97,0.75459,0.55124,1.03315,0.90999,0.7528,0.80928,0.53176,1.3287,0.93842,1.58349,0.0062875,0.0062875,0.0062875
194,4332.18,0.76224,0.5506,1.03309,0.88053,0.7631,0.79968,0.51053,1.37914,1.01557,1.64459,0.00626816,0.00626816,0.00626816
195,4354.51,0.74119,0.53104,1.02463,0.87311,0.76481,0.81197,0.52848,1.32716,0.94392,1.58194,0.00624883,0.00624883,0.00624883
196,4376.71,0.75165,0.54581,1.03086,0.8583,0.76262,0.80874,0.53647,1.29499,0.99615,1.54424,0.00622949,0.00622949,0.00622949
197,4399.23,0.73846,0.53131,1.02429,0.89998,0.74237,0.78878,0.52575,1.32514,1.03837,1.57865,0.00621016,0.00621016,0.00621016
198,4421.43,0.74661,0.53331,1.02188,0.84321,0.73962,0.76411,0.51037,1.34372,1.05448,1.58234,0.00619082,0.00619082,0.00619082
199,4444.29,0.75813,0.54395,1.04039,0.88798,0.72598,0.78273,0.53274,1.31482,1.02057,1.54717,0.00617148,0.00617148,0.00617148
200,4466.53,0.7464,0.55078,1.02914,0.89479,0.73884,0.79691,0.54456,1.34217,0.99467,1.59089,0.00615215,0.00615215,0.00615215
201,4488.99,0.76878,0.53997,1.03809,0.86013,0.75483,0.79996,0.52748,1.35325,0.95525,1.59082,0.00613281,0.00613281,0.00613281
202,4511.25,0.73781,0.52312,1.02269,0.91978,0.71776,0.79482,0.51733,1.3596,1.03656,1.59691,0.00611348,0.00611348,0.00611348
203,4533.52,0.75223,0.5347,1.02718,0.89305,0.73221,0.78725,0.53004,1.32804,0.98615,1.58633,0.00609414,0.00609414,0.00609414
204,4555.75,0.76306,0.53653,1.03922,0.89723,0.71089,0.77614,0.51477,1.31291,1.03914,1.57122,0.0060748,0.0060748,0.0060748
205,4577.96,0.73565,0.52765,1.02238,0.9069,0.74295,0.80515,0.5388,1.32495,1.03133,1.56977,0.00605547,0.00605547,0.00605547
206,4600.18,0.74633,0.54225,1.03183,0.90846,0.73253,0.79722,0.53459,1.31593,1.01787,1.55668,0.00603613,0.00603613,0.00603613
207,4622.38,0.75938,0.54209,1.03355,0.91128,0.76201,0.81133,0.53764,1.31172,0.95279,1.56719,0.0060168,0.0060168,0.0060168
208,4644.62,0.73708,0.53741,1.01778,0.88536,0.73876,0.77286,0.52903,1.35578,1.00981,1.59437,0.00599746,0.00599746,0.00599746
209,4666.83,0.73252,0.52891,1.01743,0.88848,0.72899,0.79027,0.53039,1.32187,0.97059,1.5505,0.00597812,0.00597812,0.00597812
210,4689.04,0.72331,0.52092,1.01448,0.92828,0.75477,0.81759,0.53972,1.30965,0.92993,1.54414,0.00595879,0.00595879,0.00595879
211,4711.25,0.72929,0.52276,1.02185,0.91502,0.72181,0.79214,0.53047,1.34961,0.98259,1.60504,0.00593945,0.00593945,0.00593945
212,4733.7,0.74042,0.53521,1.02143,0.91405,0.73603,0.79298,0.51915,1.36207,0.93517,1.61759,0.00592012,0.00592012,0.00592012
213,4755.9,0.7355,0.51963,1.02652,0.90247,0.75508,0.7873,0.52304,1.29609,0.90699,1.5382,0.00590078,0.00590078,0.00590078
214,4778.09,0.72587,0.52665,1.01801,0.88258,0.75814,0.80041,0.53753,1.27992,0.89619,1.52956,0.00588145,0.00588145,0.00588145
215,4800.31,0.7212,0.51339,1.01857,0.93482,0.72423,0.82038,0.54431,1.29946,0.92248,1.56115,0.00586211,0.00586211,0.00586211
216,4822.5,0.71504,0.51978,1.01638,0.85261,0.77936,0.81251,0.54435,1.31393,0.97627,1.56875,0.00584277,0.00584277,0.00584277
217,4844.69,0.74189,0.53643,1.03143,0.91869,0.74348,0.80235,0.52886,1.33617,0.99154,1.60034,0.00582344,0.00582344,0.00582344
218,4866.89,0.72607,0.51242,1.01314,0.87337,0.75338,0.80541,0.53503,1.35548,1.00639,1.61305,0.0058041,0.0058041,0.0058041
219,4889.1,0.71781,0.5158,1.01158,0.91786,0.73367,0.82551,0.55265,1.32071,0.96011,1.58994,0.00578477,0.00578477,0.00578477
220,4911.28,0.73575,0.53542,1.02265,0.8912,0.73278,0.79875,0.54148,1.30795,0.9221,1.57932,0.00576543,0.00576543,0.00576543
221,4933.48,0.72101,0.50959,1.02012,0.90118,0.7452,0.7969,0.54218,1.30068,0.93148,1.56688,0.00574609,0.00574609,0.00574609
222,4955.7,0.71464,0.49963,1.0058,0.92018,0.73717,0.80603,0.53188,1.31702,0.94026,1.57544,0.00572676,0.00572676,0.00572676
223,4978.27,0.71242,0.50845,1.01497,0.89256,0.73518,0.80165,0.53624,1.29845,0.96063,1.57772,0.00570742,0.00570742,0.00570742
224,5000.45,0.7064,0.50111,1.00983,0.91084,0.75068,0.80997,0.54343,1.32239,0.92391,1.60212,0.00568809,0.00568809,0.00568809
225,5022.69,0.71749,0.52265,1.01693,0.89943,0.75096,0.79917,0.53531,1.31474,0.93716,1.58954,0.00566875,0.00566875,0.00566875
226,5045.06,0.72082,0.51435,1.01065,0.89242,0.74041,0.78472,0.52184,1.35766,0.99292,1.61429,0.00564941,0.00564941,0.00564941
227,5067.25,0.72104,0.51323,1.01138,0.88878,0.73435,0.76924,0.51958,1.34886,1.00696,1.62054,0.00563008,0.00563008,0.00563008
228,5089.43,0.705,0.50558,1.0001,0.90926,0.74266,0.80169,0.52824,1.34117,1.00057,1.61943,0.00561074,0.00561074,0.00561074
229,5111.62,0.71479,0.50644,1.01679,0.91547,0.74419,0.78623,0.52415,1.32527,0.9838,1.6093,0.00559141,0.00559141,0.00559141
230,5133.82,0.71672,0.51907,1.01657,0.89922,0.7482,0.79565,0.51807,1.34974,1.01271,1.64248,0.00557207,0.00557207,0.00557207
231,5156.03,0.70817,0.51371,1.01291,0.90303,0.74671,0.78296,0.52597,1.30902,0.92612,1.58477,0.00555273,0.00555273,0.00555273
232,5178.22,0.70216,0.50262,1.00419,0.91359,0.74952,0.79956,0.53422,1.33629,0.92477,1.60638,0.0055334,0.0055334,0.0055334
233,5200.42,0.71134,0.50153,1.01437,0.92584,0.71671,0.78503,0.52972,1.32173,0.93566,1.59724,0.00551406,0.00551406,0.00551406
234,5222.63,0.69741,0.50042,1.00509,0.9032,0.7379,0.78708,0.5307,1.32573,0.94763,1.58609,0.00549473,0.00549473,0.00549473
235,5244.86,0.71751,0.50494,1.0131,0.91406,0.74558,0.8055,0.53495,1.30537,0.96391,1.55792,0.00547539,0.00547539,0.00547539
236,5267.05,0.71977,0.51154,1.01154,0.89497,0.77258,0.80732,0.53833,1.28171,0.94089,1.56081,0.00545605,0.00545605,0.00545605
237,5289.25,0.70542,0.50916,1.01254,0.88704,0.74556,0.78842,0.53557,1.31771,0.96402,1.59656,0.00543672,0.00543672,0.00543672
238,5311.43,0.7043,0.50938,1.01067,0.88835,0.75742,0.80161,0.53757,1.30371,0.96527,1.5706,0.00541738,0.00541738,0.00541738
239,5333.63,0.71316,0.50165,1.00783,0.90542,0.74448,0.81069,0.54912,1.32146,0.98979,1.59609,0.00539805,0.00539805,0.00539805
240,5355.84,0.70993,0.50511,1.01039,0.88406,0.74218,0.81174,0.54092,1.32065,0.97618,1.61391,0.00537871,0.00537871,0.00537871
241,5378.03,0.69725,0.49538,1.00588,0.87868,0.75686,0.81289,0.55177,1.28255,0.97877,1.5868,0.00535937,0.00535937,0.00535937
242,5400.23,0.71669,0.50777,1.01134,0.89416,0.75293,0.81331,0.55582,1.29714,0.99021,1.59098,0.00534004,0.00534004,0.00534004
243,5422.44,0.69022,0.49394,1.00086,0.89269,0.74622,0.79897,0.55372,1.31082,0.97939,1.58267,0.0053207,0.0053207,0.0053207
244,5444.64,0.69852,0.50095,1.00948,0.91316,0.71673,0.78892,0.54111,1.31935,0.96704,1.59144,0.00530137,0.00530137,0.00530137
245,5466.83,0.71365,0.50806,1.01056,0.88261,0.73534,0.78842,0.53913,1.31097,0.97009,1.59102,0.00528203,0.00528203,0.00528203
246,5489.37,0.70113,0.50529,1.00174,0.87434,0.74391,0.79461,0.53383,1.30023,0.94257,1.57818,0.0052627,0.0052627,0.0052627
247,5511.59,0.70125,0.50604,1.00419,0.85856,0.77142,0.80019,0.54688,1.25927,0.92792,1.55426,0.00524336,0.00524336,0.00524336
248,5533.79,0.67841,0.48652,0.99153,0.89044,0.75763,0.78986,0.54152,1.28132,0.949,1.56804,0.00522402,0.00522402,0.00522402
249,5556.06,0.69706,0.49313,1.00409,0.88639,0.72968,0.77963,0.53724,1.28152,0.95634,1.581,0.00520469,0.00520469,0.00520469
250,5578.41,0.68694,0.49078,0.9889,0.86699,0.73938,0.79055,0.53687,1.30353,0.93213,1.57902,0.00518535,0.00518535,0.00518535
251,5600.9,0.70722,0.50354,1.00925,0.89818,0.74264,0.79539,0.54023,1.29263,0.95281,1.56421,0.00516602,0.00516602,0.00516602
252,5623.78,0.6859,0.49464,1.00224,0.92866,0.72283,0.7894,0.53472,1.2914,0.92922,1.56754,0.00514668,0.00514668,0.00514668
253,5645.95,0.6836,0.47918,0.99205,0.8986,0.75577,0.79556,0.54101,1.29188,0.90768,1.57452,0.00512734,0.00512734,0.00512734
254,5668.67,0.69664,0.48932,1.00667,0.87614,0.75333,0.78923,0.54269,1.31315,0.94426,1.58486,0.00510801,0.00510801,0.00510801
255,5691.73,0.68464,0.4889,0.9954,0.87351,0.77397,0.80138,0.5409,1.32455,0.93001,1.59024,0.00508867,0.00508867,0.00508867
256,5715.06,0.68924,0.48338,1.00269,0.94474,0.7342,0.81234,0.54638,1.27942,0.90789,1.55892,0.00506934,0.00506934,0.00506934
257,5737.22,0.68192,0.47263,0.99631,0.9256,0.71853,0.8019,0.54573,1.28383,0.93554,1.55451,0.00505,0.00505,0.00505
258,5759.57,0.68926,0.48592,1.00614,0.93301,0.74546,0.81454,0.5446,1.28009,0.94109,1.5561,0.00503066,0.00503066,0.00503066
259,5781.99,0.69066,0.48285,0.99686,0.9047,0.75336,0.81328,0.55322,1.25297,0.98843,1.51766,0.00501133,0.00501133,0.00501133
260,5804.16,0.67393,0.47586,0.99686,0.90793,0.72658,0.80606,0.55121,1.26312,0.912,1.51872,0.00499199,0.00499199,0.00499199
261,5826.6,0.70444,0.49669,1.00673,0.86417,0.76114,0.79924,0.54699,1.27683,0.909,1.53398,0.00497266,0.00497266,0.00497266
262,5849.94,0.68585,0.49395,0.99987,0.91411,0.7344,0.79994,0.54983,1.2871,0.93966,1.55251,0.00495332,0.00495332,0.00495332
263,5872.11,0.66767,0.47205,0.98757,0.88117,0.74707,0.78392,0.52993,1.30512,0.99151,1.57356,0.00493398,0.00493398,0.00493398
264,5894.66,0.68139,0.47848,0.99548,0.88456,0.72767,0.78327,0.52947,1.31309,0.97888,1.595,0.00491465,0.00491465,0.00491465
265,5917.03,0.68226,0.47591,1.00168,0.89015,0.74587,0.79334,0.53665,1.30725,0.97069,1.59473,0.00489531,0.00489531,0.00489531
266,5939.2,0.6699,0.48082,0.99095,0.90659,0.74058,0.79041,0.53228,1.31377,0.96078,1.59781,0.00487598,0.00487598,0.00487598
267,5961.44,0.67906,0.47821,1.0077,0.89721,0.76687,0.81276,0.5347,1.30055,0.91922,1.58904,0.00485664,0.00485664,0.00485664
268,5983.66,0.67983,0.47829,0.99438,0.90689,0.76118,0.82319,0.5474,1.314,0.93686,1.59229,0.0048373,0.0048373,0.0048373
269,6005.81,0.66047,0.47022,0.99225,0.91441,0.72803,0.80971,0.5482,1.30486,0.91418,1.60211,0.00481797,0.00481797,0.00481797
270,6028.03,0.68855,0.48412,0.99821,0.88499,0.75519,0.79727,0.54224,1.31998,0.94984,1.60836,0.00479863,0.00479863,0.00479863
271,6050.28,0.67974,0.48091,0.99667,0.89103,0.75598,0.80106,0.54826,1.28971,0.93332,1.57443,0.0047793,0.0047793,0.0047793
272,6072.47,0.66598,0.47203,0.98417,0.88435,0.73943,0.79974,0.55015,1.29115,0.95945,1.59133,0.00475996,0.00475996,0.00475996
273,6094.79,0.67755,0.47673,0.99121,0.89915,0.74033,0.79936,0.54065,1.30929,0.94327,1.60741,0.00474063,0.00474063,0.00474063
274,6117.02,0.68141,0.49349,1.0001,0.8811,0.75353,0.80078,0.54227,1.32187,0.97948,1.62336,0.00472129,0.00472129,0.00472129
275,6139.18,0.66333,0.46649,0.98812,0.88802,0.7677,0.80154,0.54277,1.30144,0.9299,1.59626,0.00470195,0.00470195,0.00470195
276,6161.79,0.66537,0.47217,0.98741,0.9142,0.74375,0.80456,0.54309,1.30061,0.93304,1.59376,0.00468262,0.00468262,0.00468262
277,6185.54,0.65308,0.46833,0.97994,0.91772,0.74568,0.80285,0.54816,1.26717,0.87742,1.57194,0.00466328,0.00466328,0.00466328
278,6208.81,0.66699,0.46932,0.9962,0.90277,0.75585,0.81162,0.55133,1.26864,0.87835,1.57824,0.00464395,0.00464395,0.00464395
279,6231.45,0.6659,0.4705,0.98827,0.90176,0.76178,0.82031,0.56412,1.24549,0.89597,1.53266,0.00462461,0.00462461,0.00462461
280,6253.63,0.66724,0.47242,0.99204,0.94212,0.74358,0.82304,0.55966,1.26197,0.88464,1.54602,0.00460527,0.00460527,0.00460527
281,6276.19,0.65604,0.45479,0.98405,0.91988,0.7748,0.83174,0.55587,1.27519,0.86708,1.55518,0.00458594,0.00458594,0.00458594
282,6298.92,0.64841,0.45401,0.97999,0.93693,0.77301,0.82864,0.56057,1.26524,0.90017,1.53864,0.0045666,0.0045666,0.0045666
283,6321.6,0.66652,0.47311,0.98663,0.92484,0.7583,0.81961,0.56538,1.27005,0.90754,1.55609,0.00454727,0.00454727,0.00454727
284,6344.49,0.6662,0.45977,0.98935,0.89347,0.74145,0.81237,0.56472,1.23952,0.90964,1.54434,0.00452793,0.00452793,0.00452793
285,6367.2,0.66162,0.45802,0.98408,0.91966,0.75193,0.80407,0.55985,1.2437,0.90072,1.55623,0.00450859,0.00450859,0.00450859
286,6390.07,0.66394,0.46392,0.99335,0.90389,0.75884,0.80901,0.56496,1.25682,0.9502,1.56538,0.00448926,0.00448926,0.00448926
287,6412.5,0.65594,0.46237,0.98446,0.92997,0.73349,0.8002,0.55575,1.26284,0.94398,1.56289,0.00446992,0.00446992,0.00446992
288,6434.93,0.64974,0.45952,0.99088,0.9125,0.72841,0.79479,0.55461,1.24937,0.94448,1.53682,0.00445059,0.00445059,0.00445059
289,6457.34,0.65809,0.47317,0.99087,0.908,0.74825,0.7874,0.55131,1.25314,0.95379,1.54492,0.00443125,0.00443125,0.00443125
290,6479.7,0.65331,0.45408,0.98466,0.90998,0.74654,0.79773,0.5544,1.26502,0.94662,1.56584,0.00441191,0.00441191,0.00441191
291,6502.57,0.64938,0.46457,0.98713,0.92265,0.73295,0.80337,0.5614,1.24744,0.93701,1.55869,0.00439258,0.00439258,0.00439258
292,6524.88,0.65778,0.46037,0.983,0.91392,0.73108,0.80729,0.5608,1.25564,0.91965,1.55283,0.00437324,0.00437324,0.00437324
293,6547.35,0.65052,0.44258,0.987,0.92856,0.73868,0.82952,0.56314,1.26203,0.89922,1.56493,0.00435391,0.00435391,0.00435391
294,6569.5,0.63941,0.4484,0.97794,0.90148,0.73562,0.80554,0.55917,1.26542,0.91554,1.56701,0.00433457,0.00433457,0.00433457
295,6592.04,0.64649,0.45516,0.9791,0.88155,0.74608,0.80922,0.55539,1.27155,0.94114,1.54463,0.00431523,0.00431523,0.00431523
296,6615.59,0.64875,0.45277,0.98873,0.90375,0.73126,0.80843,0.55033,1.27772,0.94318,1.55531,0.0042959,0.0042959,0.0042959
297,6638.23,0.65515,0.4553,0.98712,0.92413,0.72414,0.79638,0.54576,1.27984,0.95329,1.55445,0.00427656,0.00427656,0.00427656
298,6660.75,0.65108,0.4499,0.98286,0.93328,0.72186,0.79509,0.54251,1.27855,0.95189,1.55123,0.00425723,0.00425723,0.00425723
299,6682.95,0.65554,0.46742,0.98902,0.92028,0.71766,0.7914,0.54341,1.27724,0.92537,1.56161,0.00423789,0.00423789,0.00423789
300,6705.42,0.63836,0.43844,0.97488,0.91407,0.72195,0.79189,0.54362,1.27011,0.9335,1.55832,0.00421855,0.00421855,0.00421855
301,6728.89,0.63572,0.43859,0.97483,0.92023,0.7411,0.79971,0.55075,1.26505,0.93251,1.55229,0.00419922,0.00419922,0.00419922
302,6751.07,0.63786,0.44405,0.97678,0.92996,0.73593,0.79893,0.54496,1.25711,0.93445,1.54334,0.00417988,0.00417988,0.00417988
303,6773.42,0.63735,0.45079,0.97893,0.93483,0.73185,0.80225,0.54969,1.26339,0.9031,1.56047,0.00416055,0.00416055,0.00416055
304,6796.03,0.63006,0.44684,0.97209,0.90422,0.74181,0.77929,0.54564,1.2554,0.89677,1.54558,0.00414121,0.00414121,0.00414121
305,6819.05,0.63584,0.45044,0.97335,0.90607,0.75748,0.80164,0.54599,1.23288,0.91697,1.51867,0.00412187,0.00412187,0.00412187
306,6841.55,0.65351,0.45973,0.98175,0.89551,0.74873,0.80639,0.55715,1.22225,0.91757,1.50131,0.00410254,0.00410254,0.00410254
307,6863.72,0.64316,0.44622,0.97293,0.91757,0.74134,0.80781,0.54816,1.2174,0.90388,1.49749,0.0040832,0.0040832,0.0040832
308,6886.04,0.63808,0.44578,0.9814,0.91813,0.747,0.81077,0.55088,1.22841,0.91222,1.50104,0.00406387,0.00406387,0.00406387
309,6908.27,0.6339,0.44722,0.97625,0.91632,0.7403,0.81311,0.54873,1.2297,0.91294,1.4974,0.00404453,0.00404453,0.00404453
310,6930.45,0.63998,0.44009,0.97815,0.93793,0.74699,0.82532,0.55308,1.22836,0.90666,1.50047,0.0040252,0.0040252,0.0040252
311,6953.14,0.63069,0.44171,0.97238,0.92033,0.73855,0.81895,0.55308,1.23629,0.90501,1.5058,0.00400586,0.00400586,0.00400586
312,6976.33,0.63766,0.45584,0.97807,0.89538,0.75211,0.82048,0.55864,1.23995,0.89605,1.52142,0.00398652,0.00398652,0.00398652
313,6998.98,0.63746,0.43935,0.97838,0.9141,0.74897,0.8227,0.55466,1.24983,0.91029,1.5259,0.00396719,0.00396719,0.00396719
314,7022.91,0.62431,0.43841,0.97469,0.92435,0.7434,0.81479,0.55949,1.23163,0.91998,1.49826,0.00394785,0.00394785,0.00394785
315,7045.11,0.63035,0.43627,0.97189,0.91763,0.75409,0.81305,0.55724,1.23091,0.89372,1.50578,0.00392852,0.00392852,0.00392852
316,7067.4,0.62502,0.43718,0.9745,0.93401,0.75167,0.82663,0.55999,1.24988,0.91936,1.52484,0.00390918,0.00390918,0.00390918
317,7089.56,0.6341,0.44456,0.97331,0.92861,0.75795,0.8262,0.55695,1.2741,0.92802,1.56412,0.00388984,0.00388984,0.00388984
318,7111.89,0.64138,0.44475,0.9792,0.92029,0.76434,0.8134,0.55568,1.28825,0.92549,1.58107,0.00387051,0.00387051,0.00387051
319,7134.04,0.62834,0.43247,0.96492,0.9356,0.7592,0.82246,0.55654,1.27799,0.90741,1.57628,0.00385117,0.00385117,0.00385117
320,7156.18,0.6437,0.45129,0.9791,0.9239,0.7792,0.82153,0.55811,1.27993,0.92428,1.58752,0.00383184,0.00383184,0.00383184
321,7178.47,0.62968,0.43682,0.96982,0.93439,0.76606,0.82527,0.55839,1.26494,0.90765,1.57182,0.0038125,0.0038125,0.0038125
322,7200.63,0.62229,0.44467,0.97286,0.93816,0.77408,0.82407,0.56381,1.25565,0.90375,1.56085,0.00379316,0.00379316,0.00379316
323,7223.11,0.62453,0.42623,0.96874,0.94344,0.76642,0.82326,0.56537,1.25394,0.92016,1.54813,0.00377383,0.00377383,0.00377383
324,7245.26,0.61856,0.4359,0.97026,0.92992,0.77638,0.82696,0.57388,1.24146,0.8916,1.54066,0.00375449,0.00375449,0.00375449
325,7267.45,0.62481,0.43592,0.9758,0.90802,0.77704,0.82309,0.56835,1.24502,0.88775,1.54794,0.00373516,0.00373516,0.00373516
326,7289.61,0.62163,0.43029,0.96823,0.91158,0.77096,0.82427,0.56496,1.25259,0.89173,1.55373,0.00371582,0.00371582,0.00371582
327,7311.75,0.62472,0.43156,0.97515,0.89268,0.77673,0.82102,0.56409,1.23849,0.88248,1.54291,0.00369648,0.00369648,0.00369648
328,7334.08,0.60843,0.41906,0.96736,0.91098,0.76394,0.82123,0.56675,1.22704,0.88537,1.52974,0.00367715,0.00367715,0.00367715
329,7356.25,0.6161,0.43099,0.96645,0.90924,0.7536,0.81925,0.56583,1.23673,0.90375,1.53714,0.00365781,0.00365781,0.00365781
330,7378.4,0.61854,0.43385,0.96973,0.92235,0.74176,0.81446,0.56106,1.24643,0.92525,1.54963,0.00363848,0.00363848,0.00363848
331,7400.56,0.61988,0.43111,0.96555,0.87711,0.77311,0.81449,0.5591,1.25533,0.92395,1.55299,0.00361914,0.00361914,0.00361914
332,7422.71,0.61615,0.42914,0.97025,0.89904,0.7639,0.81236,0.55107,1.25049,0.92305,1.53175,0.0035998,0.0035998,0.0035998
333,7444.86,0.60796,0.42774,0.96061,0.90603,0.76998,0.81341,0.5557,1.26281,0.90603,1.55125,0.00358047,0.00358047,0.00358047
334,7467.02,0.61069,0.42012,0.95962,0.88988,0.76367,0.82024,0.55191,1.25745,0.9046,1.55381,0.00356113,0.00356113,0.00356113
335,7489.16,0.60791,0.42179,0.96239,0.90805,0.75568,0.81878,0.55215,1.26392,0.89547,1.57954,0.0035418,0.0035418,0.0035418
336,7511.41,0.61734,0.42842,0.96637,0.89869,0.77114,0.8185,0.54967,1.28044,0.89037,1.60341,0.00352246,0.00352246,0.00352246
337,7533.57,0.6182,0.42708,0.97504,0.8962,0.77051,0.81171,0.55168,1.2761,0.89692,1.58813,0.00350313,0.00350313,0.00350313
338,7555.88,0.60891,0.42594,0.96608,0.89239,0.76043,0.80301,0.54592,1.26388,0.91384,1.57139,0.00348379,0.00348379,0.00348379
339,7578.04,0.60418,0.43274,0.97657,0.91123,0.75419,0.8014,0.55021,1.26677,0.90675,1.58102,0.00346445,0.00346445,0.00346445
340,7600.34,0.61015,0.41683,0.9638,0.90439,0.75017,0.79754,0.55505,1.27182,0.91433,1.58894,0.00344512,0.00344512,0.00344512
341,7622.49,0.60711,0.42739,0.9593,0.91277,0.75338,0.80253,0.55619,1.26508,0.90116,1.58505,0.00342578,0.00342578,0.00342578
342,7644.76,0.60078,0.41643,0.96175,0.92122,0.74235,0.81383,0.56347,1.24928,0.86967,1.5852,0.00340645,0.00340645,0.00340645
343,7666.92,0.61481,0.42093,0.96438,0.91703,0.73457,0.80016,0.56019,1.2384,0.8624,1.56969,0.00338711,0.00338711,0.00338711
344,7689.25,0.61546,0.41822,0.96627,0.90582,0.73706,0.80005,0.55867,1.2345,0.87001,1.55812,0.00336777,0.00336777,0.00336777
345,7711.39,0.60117,0.4154,0.96305,0.90379,0.74208,0.80412,0.5586,1.236,0.86383,1.55734,0.00334844,0.00334844,0.00334844
346,7733.68,0.60835,0.42253,0.96718,0.90595,0.74147,0.8043,0.56237,1.24322,0.88074,1.56011,0.0033291,0.0033291,0.0033291
347,7755.82,0.6015,0.42261,0.9652,0.89864,0.76285,0.81098,0.56365,1.2496,0.90526,1.57434,0.00330977,0.00330977,0.00330977
348,7778.17,0.5977,0.41399,0.96384,0.91065,0.76123,0.81039,0.56254,1.24242,0.89834,1.56114,0.00329043,0.00329043,0.00329043
349,7800.31,0.591,0.41273,0.95716,0.91039,0.74075,0.80932,0.56698,1.23622,0.88717,1.55032,0.00327109,0.00327109,0.00327109
350,7822.65,0.6017,0.41981,0.9642,0.91648,0.7479,0.81928,0.56736,1.23528,0.87897,1.54235,0.00325176,0.00325176,0.00325176
351,7844.81,0.60006,0.41964,0.9602,0.91622,0.74693,0.81065,0.56567,1.25379,0.87222,1.56196,0.00323242,0.00323242,0.00323242
352,7867.09,0.60544,0.42359,0.96212,0.90213,0.75263,0.80396,0.56228,1.27598,0.87866,1.58681,0.00321309,0.00321309,0.00321309
353,7889.23,0.59227,0.40613,0.95458,0.91558,0.74818,0.81285,0.56554,1.28846,0.89659,1.60353,0.00319375,0.00319375,0.00319375
354,7911.54,0.59204,0.41353,0.95872,0.92191,0.74573,0.81579,0.56965,1.27224,0.90379,1.58126,0.00317441,0.00317441,0.00317441
355,7933.7,0.59402,0.41127,0.96131,0.91082,0.75536,0.81738,0.56972,1.252,0.92474,1.55479,0.00315508,0.00315508,0.00315508
356,7956.02,0.59988,0.41943,0.96329,0.92512,0.74358,0.81123,0.56987,1.2505,0.90694,1.55209,0.00313574,0.00313574,0.00313574
357,7978.51,0.59109,0.41271,0.96311,0.9278,0.75781,0.83279,0.57074,1.24681,0.89166,1.55018,0.00311641,0.00311641,0.00311641
358,8000.65,0.58486,0.40559,0.95771,0.93653,0.75515,0.83104,0.57013,1.24665,0.89165,1.55331,0.00309707,0.00309707,0.00309707
359,8022.85,0.60873,0.42456,0.96499,0.93051,0.76158,0.8298,0.57525,1.25272,0.90382,1.56254,0.00307773,0.00307773,0.00307773
360,8045.02,0.60155,0.42212,0.95817,0.92954,0.75347,0.81822,0.57455,1.25933,0.90932,1.57153,0.0030584,0.0030584,0.0030584
361,8067.18,0.59094,0.40473,0.95665,0.9273,0.75661,0.82536,0.57123,1.26088,0.9178,1.57827,0.00303906,0.00303906,0.00303906
362,8089.39,0.60284,0.41214,0.96315,0.91742,0.76626,0.82537,0.57482,1.25167,0.90799,1.57054,0.00301973,0.00301973,0.00301973
363,8111.54,0.60142,0.41678,0.96361,0.91924,0.7652,0.8221,0.56956,1.25613,0.8927,1.57534,0.00300039,0.00300039,0.00300039
364,8133.86,0.58658,0.40765,0.95844,0.91304,0.76758,0.82144,0.57029,1.26921,0.88868,1.58788,0.00298105,0.00298105,0.00298105
365,8156.04,0.58431,0.39792,0.95141,0.9116,0.77837,0.82408,0.57166,1.2752,0.8872,1.60131,0.00296172,0.00296172,0.00296172
366,8178.33,0.58882,0.40153,0.95735,0.91233,0.7514,0.82265,0.57364,1.274,0.89784,1.59775,0.00294238,0.00294238,0.00294238
367,8200.5,0.5746,0.39655,0.95247,0.91397,0.75297,0.81336,0.57391,1.26818,0.90711,1.59598,0.00292305,0.00292305,0.00292305
368,8222.77,0.5775,0.39858,0.95344,0.91036,0.75556,0.81172,0.56833,1.25958,0.91005,1.58044,0.00290371,0.00290371,0.00290371
369,8244.93,0.57514,0.39879,0.95201,0.91436,0.75336,0.81153,0.56317,1.25386,0.90708,1.57421,0.00288438,0.00288438,0.00288438
